id;Name;ShortDes;Color;Varietal;Price;Size;ABV;Country;Region;Closure;Taste;Smell;Description
105487;2013 Visconde De Borba Reserva;Blend from Portugal;Red;['Alicante Bouschet', 'Tempranillo / Tinto Fino / Tinta Roriz', 'Castelao', 'Trincadeira'];16.99;750 mL;15.0;Portugal;Portugal;Cork;"dark ripe cherry,   dark berry,   blueberry,   spice,   berry
,   cherry
,   plum
,   earth
,   leather
,   herb,   raspberry,   dark cherry,   smoke,   blackberry,   cassis,   plum and   cinnamon ";"dark berry,   black cherry,   plum,   berry
,   cherry
,   plum
,   earth
,   leather
,   herb,   raspberry,   spice,   dark cherry,   blackberry,   cassis and   cinnamon ";An involving wine, with complex aromas of jams, andripe fruits. On the palate, Plums, black cherry jam and vanilla undertones. the wine carries some weight on the mouth where if feels smooth and velvety with a lingering finish.
105488;2015 Carving Board Cabernet Sauvignon;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];14.03;750 mL;12.9;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;NOSE Aromas of cedar box, dried tobacco leavesand mission fig. PALATE Flavors of black cherries and sugar plumswith a hint of vanilla. PAIRING Enjoy this wine with beef stroganoff, prime ribor roast goose.
105489;2013 Chateau Pradeaux Bandol Rouge;Blend from France;Red;['Mourvedre / Mataro / Monastrell / Garrut', 'Grenache / Garnacha'];39.99;750 mL;13.0;France;Provence;Cork;"blackberry
,   violet
,   oak
,   smoke
,   toast
,   vanilla,   black currant,   blackberry,   dust and   leather";"thyme
,   clove
,   cinnamon
,   black pepper
,   mint,   vanilla,   toast,   smoke,   tobacco,   dark fruit and   red fruit";It says a lot about an estate when their “current release” is from a harvest over four years prior. Given that the Portalis clan never employs de-stemming, the wines—built nearly entirely on the back of the thick-skinned Mourvedre—do benefit from extended time in cask, which allows those ferocious young tannins to relent and soften a bit. Much is made of the tannic nature of young Pradeaux, but they are always honest tannins—derived from fruit and plant matter, not from force of extraction or the power of new oak. And, needless to say, it is precisely this firm structure which allows the wines to blossom into awe-inspiring cellar treasures with time. That said, this 2013 is exceptionally elegant for Pradeaux, with a downright gorgeous nose: lifted, pure notes of tobacco, garrigue, black cherry, and warm leather, delivered with explosiveness and precision simultaneously. The palate shows grip, but it is a firm handshake rather than a vise, and the tannins meld seamlessly into the attractive fruit on the relatively gentle and lengthy finish. This is one of the more beautiful young wines Chateau Pradeaux has ever released, and the fact that it was from a relatively difficult growing season only emphasizes the family’s intuition and skill with this land they’ve worked for so very long.
105492;2016 Sulauze Les Amis Rouge;Blend from France;Red;['Syrah / Shiraz', 'Grenache / Garnacha'];16.99;750 mL;12.5;France;Provence;Cork;currant,   blueberry,   blackberry,   strawberry,   black currant,   dust and   leather;spice box,   cedar,   dark fruit,   vanilla,   toast,   smoke,   tobacco and   red fruit;"This ""Les Amis"" Rouge from Sulauze is a beautiful and elegant wine for any occasion. The blend is a hefty 85% Syrah and 15% Grenache from their 100% certified organic vineyards. Whole cluster fermentation occurs in stainless steel tanks then aged in stainless steel with zero sulfur added before being finished six months in small oak barrels. Yada, yada, yada! The best part about this wine is it's made by Karina and Guillaume Lefevre. An incredibly delightful couple (she from Brazil and he from Marseilles) who are passionate about making great wine. And they do! In the glass you'll find complex earthy notes of clay, minerals, dried herbs, wet leaves, and touches of smoke intermingling with green olives, raspberries and blackberries.The finish is smooth with great acidity. Pair this with lamb or beef and anything with Moroccan spices!"" -Importer"
105493;2016 La Posta Pizzella Malbec;Malbec from Argentina;Red;['Malbec'];11.99;750 mL;13.5;Argentina;Mendoza;Cork;pepper,   earth,   green,   plum,   mocha and   currant;spice,   earth,   currant and   cherry;This is refined and focused with dark fruit and minerals. Tea undertones. Medium to full body, ultra-fine tannins and a beautiful finish. Precise. Drink now.
105494;2016 Hayes Valley Merlot Central Coast;Merlot from United States;Red;['Merlot'];9.97;750 mL;14.2;United States;California;Screwtop;currant,   black cherry,   plum,   bell pepper,   olive,   oak,   smoke,   toast and   tar;violet,   rose,   truffle,   earth,   coffee and   leather;Cherries with a hint of eucalyptus and vanilla. BalancedIn the mouth with a touch of spicy, a medium acidity and a firm finish.
105495;2014 Peirano Immortal Zinfandel;Zinfandel from United States;Red;['Zinfandel'];10.99;750 mL;14.2;United States;California;Cork;jam,   blueberry,   black pepper,   cherry,   plum,   boysenberry,   cranberry and   licorice;candy,   vanilla,   oak,   smoke,   tar,   musk and   mushroom;"Gnarley, twisted and over 100 years old, Pierano Estate Vineyards old head pruned, natural rooted Zinfandel vines continue to retain their ""immortal"" status. They have seen six generations of Peiranos tend to them, utilizing many sustainable farming practices. These ancient vines continue to produce intense, mature, elegant fruit here in the heart of the Lodi Appellation, allowing us to produce this alluring bottle of ""Immortal"" Zinfandel Wine."
105496;2016 Columbia Crest Grand Estate Cabernet Sauvignon;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];9.1;750 mL;;United States;Washington;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;"Our Grand Estates Cabernet Sauvignon displays an impressive concentration of dark fruits, black cherry, currant and fig aromas and flavors. The ripe, sweet, okay tannins are balanced by lovely fruit complexity."" -Winery"
105497;2015 Dandelion Vineyards Pride Of Fleurieu Cabernet Sauvignon;Cabernet Sauvignon from Australia;Red;['Cabernet Sauvignon'];19.99;750 mL;14.5;Australia;South Australia;Screwtop;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;This Pride of the Fleurieu Cabernet was grown in the family's pride and joy, overlooking the Finniss River wetlands, Tony Brooks and Prof. Barbara Santich's dry grown Stranger's Reach vineyard cooled by the Great Southern Ocean and Lake Alexandrina where low rainfall and deep alluvial soils encourage Cabernet to populate or perish.
105498;2016 Coppola Diamond Cabernet Sauvignon;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];13.09;750 mL;14.0;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;A powerfully complex wine with a classic flavor profile and youthful maturity.Debuted with the 2006 vintage, the first year our wines were produced at the Sonoma property.For our Ivory Label Cabernet Sauvignon, we combine fruit from appellations as far north as El Dorado and as far south as Paso Robles where some of our vineyards experience diurnal temperature extremes, which slows the ripening process and enhances the rich, succulent flavors of the fruit, as well as the complexity of the palat
105499;2015 Huet Vouvray Cuvee Constance;Chenin Blanc from France;White;['Chenin Blanc'];139.0;500 mL;11.0;France;Loire;Cork;honeysuckle,   quince,   melon and   cantaloupe;honeydew,   iodine,   grass,   citrus,   melon and   kiwi;This is stunning from the start, with a silky and refined feel despite the panoply of dried quince, fig, pear and apricot flavors that are exotic in nature. Lovely green tea, orange blossom and persimmon notes fill in the background. Obviously sweet, but with persistent dry almond and orange extract details that lend latent tension through the seamless and nearly endless finish. The first Cuvée Constance bottling since the 2009 vintage. Drink now through 2060. 400 cases made. -JM
105515;2015 Chateau D;Blend from France;Red;['Cabernet Sauvignon', 'Merlot'];29.99;750 mL;13.5;France;Bordeaux;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak,   vanilla,   black cherry,   plum,   smoke,   toast and   tar;currant,   blackberry,   cherry,   cedar,   cigar box,   violet,   rose,   truffle,   earth,   coffee and   leather;Château D’Arsac (Margaux Cru Bourgeois) is one of the oldest estates from the Médoc. Its history dates back from the 12th century. 
105516;2015 Mouton Noir Knock On Wood Chardonnay;Chardonnay from United States;White;['Chardonnay'];19.99;750 mL;13.5;United States;Oregon;Screwtop;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;A lean and mean wine with perfume of honeydew melon and pear surfing huge waves of minerals, bringing a nice tide of racy starfruit to the finish.  All stainless-steel and no malolactic fermentation—procured from the hillsides vineyards in Yamhill-Carlton AVA, reminiscent of the grand crus of Burgundy's Cote d'Or.
105517;2014 Waters Prelude White Blend;Blend from United States;White;['Roussanne', 'Viognier'];31.96;750 mL;13.4;United States;Walla Walla Valley Washington;Cork;"herbal tea
,   wild flower
,   almond
,   apple
,   pear
,   crisp acid,   honey,   orange,   mango,   kiwi and   tangerine";"herb
,   tea
,   wild flower
,   apple,   orange blossom,   acacia,   violet,   anise and   mint";It is a beautiful wine with bright flavors, aromatic with hints of tropical flower and lychee make way for a clean and bright palate of just- ripened stone fruits leading into a long, lingering finish. The Rousanne from Alder Ridge is structured, round and lush without being over the top. Viognier from Antoine Creek provides floral aromatics and a backbone of acid. Perfect with fresh foods and fish but equally enjoyable on its own.
105518;2013 Quady North Cabernet Franc;Cabernet Franc from United States;Red;['Cabernet Franc'];34.99;750 mL;13.3;United States;Oregon;Cork;tobacco,   raspberry,   cassis,   violet,   pepper and   green bean;tobacco,   broccoli,   berry and   flower;"Quady North is a emerging winery leading the Applegate Valley AVA in the Rogue Valley of Southern Oregon. Quady North, led by Herb Quady and his family, focuses on sustainably grown Cabernet Franc and Rhônes varieties."" -- Winery"
105520;2016 Joey Tensley ;Blend from United States;White;['Grenache Blanc', 'Chardonnay', 'Viognier'];15.99;750 mL;13.5;United States;California;Cork;honey,   citrus,   pear,   banana,   peach,   apple,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream,   vanilla,   mango and   tangerine;honey,   slate,   almond,   citrus,   apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream,   vanilla,   orange blossom,   acacia,   violet,   anise and   mint;Made from mostly Grenache Blanc, Chardonnay and a splash of Viognier, the 2016 Essential White is a smoking value. Buttered citrus, orange blossom, white flowers with some toasty, buttery notes give way to a fresh, concentrated, textured and beautiful white that's a joy to drink.
105521;2016 Joey Tensley Cabernet Sauvignon;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];18.99;750 mL;14.5;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;In 1998, Joey Tensley launched Tensley Wines, a winery in Santa Barbara County, where the mountain range runs from east to west. Eager to let the vineyard speak for itself, Joey produces vineyard designated Syrah wines that from day one, have been well received on the market.  For his first vintage, Joey produced 100 cases, while serving as the assistant winemaker at Beckmen Vineyards, where he was given space to launch his own label.Three years later, in 2001, Joey relocated to Buellton, CA to open his own winery, producing 750 cases of wines that immediately appeared on some of the country’s top wine lists.  This same year, Matt Kramer added two of Tensley’s 2001 Syrah wines to the Wine Spectator’s Top Ten Wines in the World list.  An auspicious beginning for a young vintner?  Absolutely! But it was also an incredibly solid foundation that followed with framework in the form of 90-95 point scores from Robert Parker for Tensley’s 2001-2004 vintages. 
